PSEN2,0.000524074281734,57
CPE,0.000425527744719,18
SPARCL1,6.07506356755e-05,4
NOS1,5.39548598632e-05,34
LTB4R2,3.28799917764e-05,3
ADCY5,3.25069774811e-05,18
VAV1,2.87798810347e-05,77
STX2,2.30526631884e-05,14
MAX,2.14179337699e-05,45
EHD2,2.07465227914e-05,15
STX11,1.74704049802e-05,64
NCKIPSD,1.6751143825e-05,20
BARD1,1.63730084139e-05,104
FUS,1.63312634322e-05,42
HCFC1,1.33827458151e-05,34
PRKAR1A,1.2188623748e-05,41
WNT8A,8.86120956832e-06,1
FCHSD2,6.89827315612e-06,29
RALBP1,6.32968440996e-06,28
C7orf64,5.34402834321e-06,45
MATN2,5.10070247483e-06,19
ZAK,4.28238445917e-06,24
LGALS3,4.07107392721e-06,21
C3AR1,3.49110748663e-06,3
APBA3,3.21994341607e-06,6
POLR3C,2.92066462928e-06,8
ARHGEF1,2.872795585e-06,13
PLEKHG2,2.77619454884e-06,8
KCNA1,2.42931013216e-06,3
SERP2,2.18491351096e-06,3
CDIP1,2.18341469153e-06,2
MSI2,2.0870169843e-06,3
CYBB,2.06804309534e-06,7
RECQL4,2.02908675065e-06,6
MIB2,1.79218610366e-06,9
ZNF641,1.76264790171e-06,4
TTC25,1.56834254903e-06,10
AMPD2,1.48304524862e-06,6
ADARB1,1.45399286072e-06,2
PGM3,1.38339500395e-06,1
KCNK18,1.31306484999e-06,2
MYO3A,1.21228248647e-06,3
MAPKAP1,9.70000897015e-07,5
DHH,7.87003775117e-07,3
NUFIP1,7.04420839441e-07,8
MOG,6.61339398827e-07,1
CA12,5.34724544575e-07,12
HGFAC,4.90963268539e-07,5
HIST1H2BI,4.7475913508e-07,1
LIF,4.71029155313e-07,2
MYO1C,4.57159193777e-07,5
Gm4779,4.16464334788e-07,2
HSPBAP1,3.56142393096e-07,4
ZNF232,3.07587124031e-07,6
RCOR2,2.93160152703e-07,2
TBX2,2.91336600818e-07,3
RPL36A,2.49025235198e-07,2
MT-ND4,2.30048515745e-07,1
KRT8P12,2.24837353058e-07,2
TSR1,1.78464292959e-07,1
ATG1,1.76632835424e-07,1
BOP1,1.75897967803e-07,2
SNAPC2,1.66719710956e-07,2
PTPRT,1.6566394777e-07,1
C4orf27,1.5364724196e-07,1
SLC19A3,1.48215698849e-07,4
POU2F3,1.43181014289e-07,1
SLC45A1,1.42422528712e-07,1
RNF186,1.37899167782e-07,2
pcn1,1.32310855946e-07,2
Slc9a3r2,1.30878179465e-07,1
MTHFD1L,1.12005205384e-07,1
RASGRF2,1.09817392173e-07,1
METTL2A,9.95897112168e-08,1
C17orf65,9.06939898057e-08,1
C14orf133,8.62209500859e-08,1
HIST1H3D,8.43390757921e-08,1
CDS1,7.92357688294e-08,1
KIAA1107,7.17239568865e-08,1
BAT4,6.71449270032e-08,1
UNC79,6.1779805111e-08,1
KIF25-AS1,5.82308969326e-08,1
LPAL2,5.75730065585e-08,1
DET1,5.69934214028e-08,2
CYP11B1,5.64553565323e-08,1
MGLL,4.83602456148e-08,1
MCM3AP-AS1,4.77310734694e-08,1
MEGF11,4.76060758995e-08,1
CLDN15,4.6967369294e-08,1
ABHD1,4.02913627933e-08,1
Ltbp1,3.99176186772e-08,1
RNR1,3.03561452369e-08,1
Myocd,2.78035908586e-08,1
atr,2.71799687067e-08,1
SLC43A3,2.54760687871e-08,1
POLR3H,2.03208626035e-08,1
Pou1f1,1.80698267952e-08,1
Id1,1.40735632739e-08,1
CD300E,1.08874940747e-08,1
AMIGO1,0.0,4
