TGFBR2,0.001853003
HSPD1,0.000101721
IL4R,0.0000356
FGD6,0.0000259
CXCL5,0.0000161
OPN3,0.0000126
IL1A,0.0000123
LYPD1,0.00000643
DEPDC1,0.00000638
ASPH,0.00000522
LRRFIP1,0.00000409
HOPX,0.00000372
MT1F,0.0000014
SLC39A10,0.00000133
ZNF286A,0.00000127
HMGN5,0.00000105
MGAT5B,0.000000693
SULF2,0.000000595
ZNF618,0.000000179
DESI2,0.000000116
