LONP1,0.00016662369945,10
NBEA,0.000163970205231,5
ELOVL7,0.00015706193004,1
BAD,6.11965364172e-05,44
TGFBR3,1.81811601495e-05,13
ARHGDIA,1.5440636379e-05,37
CHRM3,1.22510762231e-05,8
GPR142,1.04968932657e-05,1
AATF,9.52609430662e-06,28
COPG2,8.75175518929e-06,13
NCL,8.03489412608e-06,51
RPS8,8.03074120625e-06,2
PSMD12,8.01100587286e-06,3
ARMC7,7.37937481727e-06,23
TRAP1,6.85475822141e-06,14
ZNF655,6.4280642781e-06,20
Cask,5.54924736899e-06,2
CNTN1,5.54426706745e-06,14
SLC6A4,5.47065643184e-06,4
CRX,5.04857483723e-06,45
ABLIM1,5.02040129319e-06,17
USP33,4.94488465376e-06,16
CHIC2,4.88218253234e-06,26
TOX4,4.66814756355e-06,15
MMS22L,4.36098168776e-06,1
LARP1,3.88816258196e-06,9
FNBP1,3.83381240467e-06,14
CLDN10,3.47027140262e-06,2
Mdm4,3.24368400186e-06,4
ASNS,2.89131858864e-06,4
TYMSOS,2.82700388523e-06,10
SIX5,2.66470640793e-06,3
SFTPC,2.64799941716e-06,10
KRT17,2.45532005448e-06,10
DDX39B,2.29412376445e-06,14
SKIV2L,2.21188660307e-06,13
ETHE1,1.9058621556e-06,6
MOBP,1.82700135051e-06,6
MCM6,1.7950687051e-06,37
ANGPT4,1.74513361628e-06,5
MSI1,1.67809698678e-06,2
TJP3,1.6553440388e-06,6
PPIL1,1.39578858304e-06,16
SUCLG2,1.3342853188e-06,2
PPIF,1.1416592151e-06,5
CPB2,1.0808624808e-06,6
RPL35A,1.05665055244e-06,3
UBL5,1.04764111309e-06,9
RTN4R,7.17326877492e-07,6
INHBB,7.13214090346e-07,12
MIA3,6.54305835756e-07,5
LIF,5.51247459229e-07,2
PPIH,5.29411044865e-07,9
GATA6,5.18987151067e-07,7
ZNF598,4.72692164223e-07,4
PILRA,4.42599220867e-07,5
MIPEP,4.13831599594e-07,2
PSMB6,3.91227248665e-07,7
FKBP14,3.88297772424e-07,2
Sptbn1,3.72063316661e-07,2
ZBTB12,3.56197709412e-07,2
SMAP2,3.4869785866e-07,5
DAO,3.37426191169e-07,5
Gabarap,3.18139875185e-07,1
UL44,2.78170379814e-07,1
IGHG1,2.74708946979e-07,9
UBC13,2.61327715029e-07,2
KLK10,2.42079547201e-07,3
HOXB8,2.37176184662e-07,4
PAPOLG,2.3116423694e-07,3
TIMM13,1.8353046621e-07,2
HMT1,1.6526165531e-07,1
EXO5,1.61443720095e-07,3
Srf,1.51550875232e-07,1
LAC1,1.50989597281e-07,1
ZNF566,1.38559189177e-07,1
CEP85,1.37231951431e-07,2
NOP9,1.32545191706e-07,1
pcn1,1.13464194909e-07,2
KIR3DX1,1.12796146641e-07,2
SPAG4,1.12455248139e-07,4
AMN,1.09946727938e-07,1
Myh10,1.05546260799e-07,1
KCNK4,1.01964400449e-07,2
SOHLH2,9.85492568615e-08,1
AT3G05640,9.54685122777e-08,1
AT4G31860,9.54685122777e-08,1
CD200,9.53860645695e-08,3
Parp1,7.84756958187e-08,1
ZNF320,7.38296776067e-08,2
C5orf24,7.32125615171e-08,1
MOGS,5.49478863716e-08,1
DNLZ,5.46983611832e-08,1
Xrcc6,4.80142572243e-08,1
B3GALT2,4.76535469194e-08,1
MTHFR,4.02411571364e-08,2
Mpp6,3.90251615855e-08,1
Dnm2,2.82918938865e-08,1
DAOA,2.02434515109e-08,1
PUB13,0.0,1
