ITGAM,2.91827441842e-06,19
TNRC4,1.43878077251e-07,5
OR4D6,3.39030088557e-08,1
ENTPD3,3.33495201411e-07,1
NFKBIL1,1.017397641e-07,4
AKAP6,5.56051056925e-07,7
ZNF302,3.98032309954e-07,4
LIF,6.74862096703e-07,2
ZCWPW2,4.50480787825e-08,1
RNF7,3.15255561277e-06,39
FAM118A,1.40643732892e-06,12
NAPB,5.35173413883e-05,10
CCDC50,1.01550022053e-07,4
DFFA,7.76751577135e-07,11
LMTK3,2.35516479893e-07,1
TRMT2A,7.35495098237e-07,14
NECAP1,3.8492987352e-07,6
Prdx6,2.17693522355e-07,1
DDOST,2.85256137505e-07,4
DAOA,0.14258370033,1
CMTM3,1.14857526071e-06,9
MAGEB2,2.77093321771e-07,3
ZNF473,8.3949747161e-07,14
Gadd45b,4.67974790255e-07,6
NPLOC4,3.13059217243e-07,5
MAK,4.55231731293e-07,8
SNRPB2,7.46932042967e-07,16
Stam,4.50480787825e-08,1
BPIFA1,1.18355652926e-06,3
EEF1A1,6.56961858293e-05,135
RDH11,3.14167391857e-08,5
Rdx,2.2844822002e-06,4
MEC1,5.33850203344e-08,2
TBCB,6.00256066564e-08,3
EEPD1,3.39030088557e-08,1
Vasp,1.87991086733e-08,1
SUN1,1.17282958278e-08,1
HIST1H3B,4.26466547123e-07,2
ZNF792,5.07579593051e-06,13
UBE2T,9.02033011867e-07,18
TRAK1,7.94130599609e-07,9
FHL5,7.80082020784e-07,14
HIST2H3D,1.18141119146e-08,1
PSIP1,1.53050619272e-06,11
TCERG1,1.17512755927e-05,53
SUV39H2,1.74399646244e-06,40
Zfp128,4.04893482571e-07,3
BDP1,6.97849563891e-07,4
IL2RG,1.26432841638e-06,24
MOB1A,4.02237661839e-07,10
SLC12A3,2.60859593447e-06,2
PDS1,2.49241872248e-07,1
MSR1,2.00576274331e-07,6
TRAPPC5,1.19258341916e-07,6
SATB1,5.24594518598e-06,25
SET,6.73894739715e-06,55
OPN4,6.32747360582e-08,1
DBNDD2,9.62318429849e-07,5
TIPRL,8.24685784492e-08,4
Ktn1,1.04697790986e-07,2
ORC6L,2.03114536968e-07,12
RBAK,6.1107011126e-05,2
RNF144A,4.2157709892e-07,14
Nab2,7.63055735427e-08,1
COMT,0.140523637044,10
PYGB,1.28637749576e-07,5
UL114,5.01504146965e-07,1
ZNF426,1.05164966326e-06,15
LOC576779,2.51357406872e-08,1
NDUFS1,3.77236973002e-07,3
SCGB2A1,0.0,1
DRD4,0.141596650183,6
ARPC2,3.34552247615e-07,6
APOL2,0.140060865721,1
AATF,2.07245645318e-06,28
Tcf7l1,5.15865790354e-07,1
ZNF662,7.26404152764e-08,2
WNT2B,1.16365653365e-07,2
CIRBP,2.09269440276e-06,18
SESTD1,1.55876873622e-07,2
SCRN1,2.93431424843e-07,2
SLC6A15,1.2298512245e-07,1
SF3B1,2.63636265471e-06,26
SLC26A8,9.23793837621e-09,1
Prkch,1.30663830255e-08,1
SLC38A3,8.4749156218e-08,3
EXOC1,3.03677291845e-06,28
CENPI,3.39030088557e-08,1
LCE1B,1.45076588595e-05,22
SLC6A1,5.18139885193e-05,1
SLC6A4,0.140270738004,4
SLC6A9,5.20372981605e-05,3
GUCY1B3,2.28633861292e-07,4
SH3GL1,2.3330884918e-06,28
TBCA,4.5516888534e-08,2
PLXNC1,0.0,1
HPS1,4.45670471029e-08,2
RNF38,3.55057738587e-07,13
MPP6,3.83791682464e-06,29
MPP5,3.28440252107e-07,7
