RAB40B,4.40920644124e-06,6
GTSE1,1.0394141209e-07,1
MDK,5.78797660357e-06,19
CLIC6,0.00196260207067,3
MRPL23,3.62869865978e-07,4
C6orf167,4.12542102745e-06,1
RBFA,4.98657420477e-08,1
SRD5A3,3.41635286022e-09,2
C15orf48,4.35373527752e-07,2
TRIM44,2.71623235854e-06,5
DAAM2,1.33090304179e-06,9
Slc23a3,1.91309395419e-07,1
PODXL2,9.92430785999e-08,1
KLF13,2.36110750712e-06,9
ADAM19,0.000858402224771,7
CPNE6,1.89941850197e-06,13
CDKN1A,7.71914886716e-05,176
MRPL41,9.91083921624e-08,2
HDC,2.95550971643e-07,2
STX4,4.06218199818e-05,52
PCDHA7,1.42802064923e-06,1
ACE,0.000684110947122,5
DDOST,2.18477257623e-07,4
RAB6B,6.00475121991e-06,7
PAG1,5.8848297317e-06,17
CCBL1,4.40024089604e-06,5
ABO,1.28429428917e-07,2
SERTAD2,4.86611941921e-07,7
DMTF1,1.87665016412e-06,6
BBS1,3.97925682695e-06,13
BACH1,5.24790023288e-07,9
FYCO1,2.04875730463e-06,5
RIBC2,3.34387647699e-06,23
ALCAM,1.85031516771e-06,5
FLRT3,2.31887716694e-07,1
EDARADD,3.73894335875e-06,12
TMSB4XP6,3.57927771247e-07,3
CD22,8.27170874559e-06,16
POLR2D,1.88456166704e-06,20
TMEM243,4.76065059319e-08,1
OCA2,2.0458016773e-06,1
TBC1D23,1.26778147295e-06,10
P4HTM,1.86330194767e-06,4
Polr2i,1.15521781115e-08,1
TLR7,4.66001045641e-08,2
SDCBP,0.00136510255854,171
FAM96A,1.54439527377e-07,2
Rgs12,1.64361448102e-07,1
TBCEL,9.3449534189e-06,2
P4HB,8.97095702831e-06,24
JMJD7-PLA2G4B,1.40778856629e-07,2
CFTR,4.79754466526e-05,33
AQP3,1.69589634419e-07,1
ITGB4,2.24799908574e-05,23
GRHPR,1.01848431895e-06,6
KCNV1,3.25976398935e-07,2
Trim27,5.9684836693e-08,1
TYRP1,8.31126363691e-06,2
Ptk2,1.30461660621e-06,3
MLIP,2.30855667092e-07,1
LACRT,2.07439729936e-06,6
ZNF827,1.47016803832e-07,1
PPP1R3G,1.47016803832e-07,1
cdk2,1.16329124661e-07,1
DNAJB2,1.69907969136e-06,7
ISLR,6.69145428214e-08,1
SLC19A2,2.43459897338e-08,1
RPL35A,9.43190807106e-07,3
C7orf25,2.22645904431e-06,23
TBC1D3P2,1.42802064923e-06,1
ZBTB26,7.73448645615e-07,10
HSD11B1L,0.0,2
CD247,1.13323184952e-05,42
Casp7,4.31845824961e-08,1
EHD2,2.14157654621e-05,15
PELI2,1.09474147785e-05,17
MED8,1.08739891579e-05,34
RN7SK,2.79569172463e-07,5
TCF3,1.49582662424e-05,74
Prune,4.29898668168e-07,2
KIF5C,2.18896157137e-06,7
HAVCR2,1.68002679712e-06,3
KDM4B,6.85813902691e-08,2
RPL3,8.6126708183e-07,6
UGT2B10,1.66944846094e-07,1
TRAF6,5.47168257641e-05,152
KIAA0226,1.18018922425e-06,2
DKC1,1.01671934208e-05,11
CELF1,1.69045945838e-06,6
HOXB1,6.34616382912e-06,11
DYRK4,2.68174191071e-06,5
SCIN,1.2156682683e-06,3
MTF1,4.15560815954e-08,1
TNKS1BP1,1.57992647089e-06,3
AQP4,5.49537783329e-07,4
ZNF35,2.16246085292e-06,3
ACTG1,0.000208696803677,65
NCK1,0.00210439009512,84
HCN4,0.0,1
SLC13A2,6.69145428214e-08,1
