IFT88,1.11857383584e-06,4
CHFR,2.08703955441e-05,33
PTPN14,4.19463506546e-06,7
C14orf133,3.93644272039e-08,1
PIGU,4.75682825341e-08,1
GPR124,3.21191712399e-07,1
PPP3CC,1.79382765769e-06,12
PDCL3,1.00427908011e-07,1
ZBTB7C,1.67037883716e-07,1
PAXIP1,5.95974812961e-05,85
GNG13,7.03898678495e-06,9
U2AF1,8.76662617374e-06,43
LCMT1,5.0150361391e-06,4
PLK1,1.85736958508e-05,110
OAS1,7.44764748821e-07,7
IRF3,9.04544878473e-05,30
CLK4,2.05052122802e-06,13
BOLL,1.08345306933e-06,10
EEF1A1,4.83054204271e-05,135
UL54,8.9884155216e-08,1
TRIM4,2.69020526119e-07,2
ANXA13,8.8804547145e-07,3
CIAPIN1,1.60659834173e-06,7
VIPR2,6.7775039633e-07,4
SMARCC1,3.82673796439e-05,24
CXCL13,9.22306630496e-07,9
ACP6,2.77768288173e-07,4
ACTBL2,8.27129349736e-08,1
HAUS8,3.0353452486e-07,4
HIST1H2BH,1.16649430493e-06,3
GABPB2,6.49518195371e-06,6
PYGO1,1.00711434387e-06,6
ZCCHC12,1.00139700629e-06,7
FBXW11,1.10445270006e-05,25
LF1,5.67571759891e-08,1
IVNS1ABP,1.26511308725e-06,9
CA2,1.89991477488e-05,11
Myocd,4.53428562978e-08,1
NAA50,1.24124027359e-07,4
TPSB2,3.83754976458e-07,2
ASAH1,1.60945129444e-06,6
MED11,9.40558915294e-07,4
ZNF276,1.3469565495e-06,4
TRPM7,8.78515809744e-06,11
Itgb1,1.59149017732e-07,1
DMKN,2.08282057239e-08,1
UBP6,1.66764380696e-07,2
SZT2,1.76784178994e-06,3
CDCA5,1.05213555806e-06,7
THOC3,3.42748616762e-07,3
MYCN,3.15176669339e-06,13
VEZF1,1.26699292976e-07,1
PSMA5,1.07392841734e-05,12
ITPR3,3.86020124398e-05,13
RASL11B,1.44973181316e-05,6
SASS6,4.40977450707e-07,1
BCAP31,2.13907250566e-05,29
COX17,1.10930552436e-06,14
SYNJ2BP,2.53797639122e-06,10
ABCF2,2.75613045952e-07,2
Prkaca,3.01088322531e-06,5
pop-1,1.484258402e-07,1
DRD3,0.000189116009074,14
AKT2,4.49818669876e-05,41
Scnn1a,9.91535824395e-08,1
TNFRSF10A,6.18821397974e-06,17
CLCA1,1.91907344621e-07,2
DCAF11,3.28040168067e-07,3
Grm6,7.31048438878e-07,3
TMEM8A,3.40377253028e-07,3
KPNB1,1.28966284058e-05,72
APOL2,8.58386803365e-08,1
NOS2,1.70891889671e-05,13
TUG1,2.82819842971e-07,1
RGR,7.89722138026e-08,2
TFCP2L1,3.0071432942e-08,4
FAM193B,3.64409616817e-06,10
ST6GAL1,3.70917656915e-07,3
HOXD9,1.60756318412e-06,9
CX3CL1,1.54358373737e-05,3
ACSL5,5.56643535496e-08,1
ADM,9.86377978276e-07,6
NPR2,2.5676035263e-06,5
PDR,5.14175374045e-07,2
HBP1,8.98340739434e-06,18
Hnrnpm,1.32810309717e-07,1
Cdkn2a,1.99342361173e-07,2
BUB3,7.38588633186e-06,17
EZH2,5.79543807997e-05,72
SLC6A3,6.81457374114e-06,10
PATZ1,7.85998353051e-07,6
FIBCD1,1.88901162096e-08,1
CLDN12,2.58371934275e-07,3
HSD11B1,1.06697867835e-06,2
NR2F6,2.05015592242e-06,14
GP9,5.99235234401e-07,6
GFM2,3.70678460299e-06,4
PEG3,1.03928652905e-06,5
SCAP,7.19840415064e-07,7
ZNF205-AS1,2.83803762215e-07,2
