FCN1,0.155890765932,4
ZNF341,0.1405001262,8
NRBF2,0.140192180988,8
USP9Y,0.140091407618,2
RBPJL,0.140006316855,1
UBE2D2,0.000120661601078,196
THRA,3.61160767601e-05,66
VAC14,3.03615112989e-05,50
DAZAP2,2.76924921297e-05,92
CLEC7A,1.53827031304e-05,21
ptpA,1.44738749111e-05,2
LAMA1,1.09773397311e-05,19
COG3,9.39353215343e-06,3
CDK18,8.86370482229e-06,18
CD74,8.52521085219e-06,18
ITGB2,8.24060101934e-06,46
CAMKK1,7.87952384254e-06,9
NUP62CL,7.55421489389e-06,3
ORC6,7.51911892434e-06,17
C4orf46,7.35006182484e-06,5
METTL2B,6.71107995288e-06,3
CST2,6.70040732122e-06,5
HDGF,6.5293197455e-06,4
CAAP1,6.44838448375e-06,4
P2RX6,6.35232516664e-06,2
TMEM261,6.3443496014e-06,2
PCDHGA12,6.31685505213e-06,1
C6orf118,6.31685505213e-06,1
LINGO2,6.31685505213e-06,1
LDB1,2.79080318706e-06,27
MSH2,2.76474650919e-06,29
RLIM,2.67745698946e-06,27
STK3,2.53901221452e-06,31
PDCD5,1.98186528131e-06,11
WBP2,1.74508095382e-06,11
E2F2,1.7308026597e-06,20
BUB1B,1.61394884643e-06,22
SMAD6,1.60222058684e-06,16
SIX1,1.51628111029e-06,12
STRA13,1.46507568821e-06,7
EIF4A1,1.10134457228e-06,11
LUZP4,9.35339624787e-07,14
UQCRB,8.41453497589e-07,4
BBS10,8.39315777569e-07,12
WDR1,7.55369620045e-07,6
Prkca,7.28787260032e-07,5
WDTC1,6.67820069779e-07,3
KAZN,6.17446624403e-07,3
NME5,6.07142455611e-07,2
PPP1R12C,5.89747693285e-07,13
RAB34,5.66201713767e-07,7
TNFRSF9,5.45856030496e-07,9
PRMT3,4.77569248343e-07,8
LEO1,4.71144353723e-07,4
SLC4A4,4.36738176887e-07,5
HINT1,4.21887806352e-07,6
ANP32E,3.87071043225e-07,4
VCPKMT,3.67910990137e-07,2
PEPD,3.54355613257e-07,6
IMPA2,3.23883486592e-07,5
SPSB3,2.90321136708e-07,4
HOXB2,2.61016816762e-07,4
AGPAT5,2.58554437021e-07,1
DNA2,2.35179899838e-07,1
Polr2f,2.14259944197e-07,1
AGL,1.95871100556e-07,2
RGL4,1.93066167603e-07,4
CDRT4,1.85886684648e-07,1
VPS26B,1.79756906869e-07,1
SUGP2,1.79502133385e-07,3
PSMB6,1.78234611564e-07,7
KLK1,1.7550292532e-07,3
RSL24D1,1.68693636907e-07,4
FAM129B,1.51412378247e-07,2
TSPAN7,1.41337735647e-07,5
FBXO6,1.23710689634e-07,2
SNX10,1.22133581982e-07,2
cdk1-a,1.04716948613e-07,2
NUP88,9.14725180676e-08,7
RPL23A,8.9588703654e-08,5
SAM1,6.15980351834e-08,1
NOXO1,5.65839277214e-08,1
TIMM10,5.55187228291e-08,1
RCOR2,5.38362291179e-08,2
DNAH9,5.20490379502e-08,1
AT3G06270,5.06039942467e-08,1
DGKH,4.84226921489e-08,4
SH2D5,3.61708622912e-08,1
TMPRSS2,3.43265905567e-08,3
RBFA,3.39927517903e-08,1
KCNJ3,3.14892939624e-08,4
MRTO4,3.09324509812e-08,1
ZNF80,3.0171907828e-08,1
C5orf13,2.44853705583e-08,1
B3GALNT1,2.08045894818e-08,1
KIAA0319,1.92871178095e-08,2
DYNC2LI1,1.03989682899e-08,1
HCRTR2,9.86687465532e-09,2
CLEC18C,9.81567818697e-09,1
BSN,6.17684604329e-09,1
