GNAI1,0.00138395790538,60
JUNB,0.000437263031932,41
PAX6,0.00042272254855,33
ARFIP2,0.00016769899941,25
PDE4B,6.05775776486e-05,4
HERC2P2,5.85502285801e-05,1
MYH9,4.4308027249e-05,24
FHL3,2.93276503359e-05,91
CAMK1,2.26456583776e-05,21
ZBTB8A,2.13657509132e-05,54
PRMT6,1.91447388595e-05,94
HIST1H1C,1.64956626065e-05,29
HIVEP1,9.69040842831e-06,37
TNIP2,9.20945562092e-06,25
PYGM,8.29097964525e-06,8
TTRAP,5.86187155295e-06,13
PDE6H,5.83763601742e-06,4
ADHFE1,5.60296029634e-06,2
PIK3CD,5.23062027222e-06,15
CLEC7A,5.14220742452e-06,21
TNRC6A,4.34358809838e-06,9
Cacnb3,3.84293094392e-06,1
BCL2L14,3.61944295553e-06,3
SEC13,3.57417374725e-06,11
TMCC2,3.42662560411e-06,28
ARSA,3.1917897483e-06,9
CLDN10,2.94320170996e-06,2
NPY,2.86198348338e-06,15
KLK6,2.85938037432e-06,7
EIF2B5,2.84644824109e-06,10
BTBD10,2.52914132985e-06,8
AFP,2.35926770562e-06,10
ZC3H7B,2.28808797265e-06,2
WBP2,2.21107763682e-06,11
POLD1,2.13949709044e-06,15
PPOX,2.11588100648e-06,6
GATA5,1.76281818854e-06,3
MYO15B,1.66356035697e-06,15
RPA4,1.66081994308e-06,7
TSEN54,1.63146182844e-06,3
TSPO,1.56756116232e-06,3
ZMAT4,1.54483608139e-06,3
CDC53,1.48307968537e-06,2
SH3BP1,1.47647058942e-06,13
MZT2A,1.43627713311e-06,2
TBR1,1.42248208691e-06,1
RNASE11,1.38339500395e-06,1
DBNL,1.3066367236e-06,14
PTGER1,1.214976974e-06,5
MOCS2,1.19370166502e-06,6
RRH,1.14512438228e-06,1
SLC4A7,1.12904127891e-06,4
CSN3,1.05631012167e-06,5
RIOK3,1.03090125938e-06,7
GSTCD,9.91600174875e-07,7
DUSP5,7.9700276215e-07,2
RPS6KC1,7.06050159586e-07,5
GHRL,6.05398597054e-07,8
MRPS34,4.36238285637e-07,1
WFDC5,4.26023180218e-07,1
RRP8,3.62644562668e-07,2
ABCD3,3.55640459423e-07,8
ZNF460,3.50197247324e-07,3
MDFIC,3.12798669975e-07,6
PCYT2,2.87593963512e-07,7
NUBP2,2.86630599065e-07,4
GCSH,2.16966271275e-07,4
AT1G79630,1.76632835424e-07,1
TMEM159,1.64493010144e-07,4
RAD54L,1.49449760168e-07,2
CTBP1-AS2,1.38278306677e-07,2
LBH,1.31267173762e-07,1
C21orf45,1.05426245073e-07,1
DSCC1,1.03834933155e-07,2
GZMH,1.02554180511e-07,1
MLF1IP,9.93521910914e-08,1
MYL7,9.00714362567e-08,1
TFF2,8.79388526549e-08,3
ANKRD10,8.67192466524e-08,1
TMSL1,8.47719863017e-08,1
ESCO1,8.40607190308e-08,1
NUBPL,7.74782570972e-08,1
ATP6V1G2,6.90707198916e-08,1
CCDC74B,6.44397245429e-08,1
ZNF716,6.1779805111e-08,1
FETUB,6.1779805111e-08,1
CYP2A6,5.59512812379e-08,2
VWA1,5.48624611608e-08,3
Fbxw5,5.23958388738e-08,1
IFNA4,4.927204126e-08,1
FRMD5,3.99847983398e-08,1
APOA4,3.76170306155e-08,3
PIGU,3.73124813297e-08,1
TRG@,3.60192124297e-08,1
KIRREL3,3.15739529677e-08,1
CLEC2D,1.25481800496e-08,1
CBLN1,1.04836884795e-09,1
CLMP,0.0,2
PPCS,0.0,2
LOC100288778,0.0,1
