PLP1,6.57016587509254E-05
SH3KBP1,0.000051941
RPL23A,2.89260653244186E-05
MT2A,1.9396587619338E-05
DUSP1,1.40901984469385E-05
ALDOA,1.35061073262244E-05
RPS4Y1,5.40418072585704E-06
HBA1,2.88631867916991E-06
IFITM3,2.73819669817444E-06
MT1X,1.22082009447572E-06
AMER2,9.8172936384607E-07
COX1,6.83387771412382E-07
XIST,3.1181312190412E-07
NPIPA1,2.00074648182732E-07
HBA2,1.21132850973503E-07
NPIPA7,6.87042288056605E-08
