COL1A1,0.0001032173
EPHB2,7.22018953618432E-05
LTBP2,4.17178575378978E-05
TUBA4A,0.000037575
IGF2,2.86079275034111E-05
RAB26,2.04755550675686E-05
SPRY1,1.71622282926581E-05
ANGPTL4,0.000015125
MYO10,0.000013991
SPOCK1,1.36133189278476E-05
LGALS8,1.35896400118412E-05
PLEK2,8.39026124115782E-06
ARID5B,4.0528551582364E-06
BPGM,2.02046120067806E-06
CCM2L,1.11914454461291E-06
GAL,3.6422688144346E-07
TMEM158,4.1425089099249E-08
SLC4A11,3.63771655062541E-08
