DAOA,5.78096665483
RNF6,0.362738699763
GET4,0.123459585354
MLPH,0.102549146458
SRY,0.063926932611
CACNB4,-0.189293128446
BIN1,-0.281791091137
DPF2,-0.32594911617
BAD,-0.371932856285
ETFB,-0.405369829418
PDHB,-0.411587171987
ATP5L,-0.446860743904
RET,-0.537937937191
SRSF5,-0.550753900358
ABCF1,-0.700592876768
GCKR,-0.754060989931
ALCAM,-0.756665722311
SLA,-0.832823889881
PKD1,-0.892508143487
TRD@,-0.949891227743
MAPKAP1,-0.967702000646
MXD3,-1.00481481105
LPPR3,-1.05782195494
U2SURP,-1.06458043801
Mlnr,-1.08560412905
HRASLS5,-1.13082285749
TRA2A,-1.14183376229
ESX1,-1.1811347554
FAM174A,-1.23151732529
CASP10,-1.2400516228
Prame,-1.25228829963
PCSK2,-1.25548450543
CA1,-1.25674990784
KBTBD4,-1.29342795074
TRIM5,-1.30987346121
ACSS1,-1.36637928545
ADA2,-1.39615594536
MRFAP1,-1.41014646786
GLI1,-1.42814285999
Chmp3,-1.44628173478
CRACR2A,-1.47878312089
EPHA6,-1.54811427592
Pcdha6,-1.57303040713
PRRX2,-1.60982501445
YY2,-1.6439279258
Mdfi,-1.74164654227
SUN1,-1.79715955108
SPRR3,-1.88079176283
CAMK1G,-2.06856249875
GUCY2F,-2.78558571647
DBC1,nan
SLC6A3,2.30369926807
GRIP1,2.08984344352
RDX,2.00472969325
TMEM190,1.5118828794
SEC14L1,1.29597882415
PHF11,1.11314269476
ACCN1,0.468066267005
KIAA0513,0.331483473749
EXOC1,0.276429223935
RGS4,0.267710148758
HRR25,0.252958186761
VEGFB,0.239050311248
DCAF12,0.214577993272
UGT1A10,-0.149590718226
EFNB3,-0.360821799139
TMCO3,-0.498107538782
ARHGAP17,-0.600914022031
RAB34,-0.653802511786
FNBP1L,-0.688991854977
VIPR2,-0.781961217343
DTNBP1,-0.787617835389
MUC6,-0.826967196528
CAPN1,-0.847791354679
MOCS2,-0.868212578277
CCNH,-0.896470002015
NCDN,-0.901174876088
UBE2DNL,-0.911106454443
YPEL3,-0.913009449379
HNRNPK,-0.918375447638
TP53BP2,-0.922798037243
PRSS2,-0.975462086295
MMP11,-0.989893263268
SEC14L4,-1.09132506688
VASN,-1.11179564853
DLST,-1.17879529331
PHF21A,-1.20151830722
NEUROD6,-1.22654655322
USP20,-1.24273511276
BSDC1,-1.27478181477
KATNB1,-1.29091942061
HOXA5,-1.30847728029
OIT3,-1.34446323228
ATP6V1G2,-1.40037164789
GAR1,-1.40598798858
FAM96B,-1.40950868111
MED22,-1.43625679972
RENBP,-1.58810209607
PDXDC1,-1.60025370002
Nup98,-1.76740454368
