DAOA,5.7809744387
DRD3,2.00548778977
BDKRB1,1.27698769926
DRD5,0.959526429549
CCDC167,0.675680828538
MAP2,0.509469117315
CLCN6,0.362292385869
ADRA1D,0.336573970072
DRP2,-0.0604021372525
SNTB1,-0.0947940090031
INSIG2,-0.131429967306
FSD1L,-0.153770562165
FNDC3A,-0.153770562165
POFUT1,-0.191056111423
PPARGC1B,-0.320240655572
CAV1,-0.37763585443
SLC17A1,-0.4040581148
SOCS1,-0.432414684753
SHANK3,-0.514459313574
Ptk2,-0.541107691814
UMPS,-0.578796382994
LMNTD1,-0.591677831238
OVGP1,-0.611114716564
Zfp128,-0.618905726367
PTEN,-0.623163670064
ARID5A,-0.646561961537
LOC142937,-0.648632627865
FAM9B,-0.654029462774
HIST1H2BF,-0.721408033545
PTPN7,-0.73404055113
HDLBP,-0.785138032645
TSC22D4,-0.787487544964
CHRNA7,-0.798113649538
CBFA2T3,-0.831797482277
NOLC1,-0.878714085687
NID2,-0.891209680878
ANP32B,-0.896890186668
MXD3,-0.915078357641
AT3G05640,-0.926000796234
ITLN1,-0.940912008347
FCHO1,-0.952377304979
CXCL3,-0.972770946396
RAPGEF2,-1.01811470476
DEPDC1B,-1.04752787239
ZNF124,-1.0833183968
STAC,-1.0928672216
PHACTR1,-1.0929374174
MYCBP,-1.09628444385
CYP1B1,-1.10082090359
FGFBP1,-1.10612738516
DIEXF,-1.11247258452
CAMK2D,-1.11363419074
BLCAP,-1.12559982571
ZNF423,-1.13447960403
RCOR3,-1.1377954868
PDLIM1,-1.14337062963
Nedd1,-1.1638841024
DUS4L,-1.16983179382
Dab2,-1.1771130516
GAPVD1,-1.1861785271
DIMT1L,-1.1985646962
FAF1,-1.20431798037
HIST1H2A4,-1.22702381435
NCAPH2,-1.25126596014
MCHR1,-1.25465943994
ZMYND11,-1.25904890706
SERF2,-1.28225345446
PHYHIP,-1.31459654589
GNPNAT1,-1.32112133294
XPA,-1.32410163679
CXXC1,-1.34799057247
ISG15,-1.3562691726
Hspa5,-1.36053586069
SF3B3,-1.38022950873
ACIN1,-1.38136900704
TRIT1,-1.41643219687
C8orf74,-1.41723940304
TMEM243,-1.42138924106
LY6E,-1.42238157045
PHC1,-1.42511821269
rnf-113,-1.46777129086
Zbtb33,-1.47353931822
MORC3,-1.47353931822
AT1G04360,-1.49827122687
ATG4A,-1.5040437684
TOB2,-1.5244191884
FOXN3,-1.53151490509
ZMYND10,-1.54129245635
HORMAD1,-1.54308265703
FAM74A1,-1.54334188539
MLNR,-1.57693686412
TLE2,-1.58283247867
SLC16A1,-1.5861155711
BSCL2,-1.65545450293
Mbd3,-1.70912940944
AGXT2,-1.74701895411
DSG2,-1.82087596337
MTHFR,-1.85897003911
RPP21,-1.85924139344
NUDT2,-2.05870691961
