FAXC,nan
HCN2,nan
DRD2,2.40038471438
DRD4,1.70138798465
OLFM1,1.46575776417
PRDX5,0.820519927966
APOC4,0.654649522141
ACKR3,0.416951094462
GRM3,0.290547518809
PDE9A,0.221908660613
IER3IP1,0.16889337491
UNC13B,0.10569498229
HSPA9,0.0293099481272
LRCH4,0.0276035317432
MPI,-0.0133932784339
ZNF706,-0.0133932784339
CMTM2,-0.0133932784339
WDR45,-0.0133932784339
ZNF720,-0.0133932784339
CD3D,-0.0552484842342
RRAD,-0.151634821345
RAPGEF3,-0.156508158626
ZNF585B,-0.286273604094
GCH1,-0.317646343936
Cit,-0.333220171044
ARFGEF2,-0.355721063493
NDUFS4,-0.400153180038
ARR3,-0.417595305731
SIX5,-0.449970779394
MAP4,-0.473069333412
ZFAND6,-0.521785979305
IL2RA,-0.538381362469
HSFX1,-0.557815996616
PPIB,-0.560118245233
NPL,-0.639893427431
LNX2,-0.643208510791
CETP,-0.703404595649
GPR151,-0.760972673233
MAGEA11,-0.80984245062
TP53I3,-0.859500673316
HERPUD1,-0.86505226997
TAF7L,-0.877262335196
IGFN1,-0.911685969105
APOE,-0.938637665468
SRI,-0.953044498174
MYO5C,-0.967562483955
OBFC1,-0.981559888464
KRT6C,-1.00251451707
MTG2,-1.00896022309
MTHFD1,-1.02540603793
ZNF544,-1.02794997405
TK1,-1.06292673267
CPXM1,-1.09490811439
E7,-1.10013005821
INTS9,-1.11716096774
SLC16A8,-1.15779728367
UBE4B,-1.17427044424
Map3k11,-1.18047454666
DIS3L2,-1.18068878853
ITGAD,-1.18164636555
RHPN1,-1.18627968875
KATNA1,-1.18969988636
ATXN7L1,-1.19927286747
KIF26A,-1.21052804779
ODF1,-1.27304346678
FBXO27,-1.27369742989
LOC729324,-1.27713200293
CCDC116,-1.29535134193
PMS2,-1.29953573464
PTGER2,-1.32554940487
RBBP8,-1.33122954755
ABRA,-1.33140218809
UBP2,-1.33378991769
UBP3,-1.33378991769
ARL3,-1.34531674627
CLCN7,-1.34777050861
PCDHA6,-1.36658024611
HMGB3,-1.36864542332
NOTCH4,-1.36927528797
RTFDC1,-1.37847580847
CEACAM7,-1.38495764166
GLYR1,-1.39568133974
APC11,-1.39760605588
RANBP1,-1.40232218297
ALAS1,-1.41638930746
NDUFB7,-1.50608607587
EME2,-1.50849561219
NAIP,-1.52281748187
ATF7,-1.53134776792
SPRR2C,-1.61976815282
TCF23,-1.63001582169
MBD3,-1.63314952166
YGR054W,-1.64091649991
Map2,-1.67169306382
USP49,-1.68800808199
SERINC3,-1.70303372952
LOH12CR1,-1.75388540067
DEFA3,-1.89702781947
PARP14,-1.95115330905
MS2,-2.07880589581
