DRD4,2.3165015319
GGH,nan
SEMA4B,0.794623746995
MYCBPAP,0.540487569402
HTR1A,0.506867497016
TMEM134,0.460036320427
SHC2,0.400718828331
PFKFB2,0.273978755062
EFM3,0.0731720825552
ADRB2,0.0200642669599
HLA-C,-0.0503684058379
CRIPT,-0.108269171711
PSENEN,-0.206282779476
FAM3B,-0.326950599248
DPY19L2P4,-0.326950599248
GRM8,-0.336391586788
TTC17,-0.376196636897
KIR3DL2,-0.420320249014
GLP1R,-0.470636631217
NUAK2,-0.514083383301
GFRA2,-0.54580266475
PTK2,-0.5826666418
GNB3,-0.701043775921
CCT8,-0.713080757172
FMNL3,-0.714268111922
PRAP1,-0.724533850349
DGCR14,-0.733857580989
NMT2,-0.737618144334
HOMEZ,-0.745513525292
Ehd3,-0.767165836062
TRPC2,-0.78305361273
VIPR2,-0.802853124868
CELA1,-0.818631612601
CGRRF1,-0.832332700714
TRIM15,-0.835638436905
CPT1A,-0.873923217228
CHRNA7,-0.917735143422
GAD1,-0.929083705612
DALRD3,-0.943542761542
LIF,-0.968118472151
UBE2S,-0.980965053112
PLEKHJ1,-1.00303037656
TRIM62,-1.01203109188
RAI14,-1.02070004568
LNPEP,-1.0396998666
PDGFRA,-1.04159966463
DNAJB6,-1.05431760054
LRP6,-1.05755478883
ZNF32,-1.07231168864
UBXN8,-1.11773401041
GALNT2,-1.11864280959
WDR55,-1.17653440392
DHX34,-1.17825263194
AEN,-1.19821861045
CPSF3,-1.20741500752
MZB1,-1.22519839135
CFAP36,-1.23577740798
ZMAT2,-1.25528709506
ENOX2,-1.25572877462
TNF,-1.25963778346
Aif1,-1.26420021249
GSTM1,-1.2659344454
APOL2,-1.27127344569
UBXN4,-1.27225507387
SNX22,-1.27683548513
DDIT4,-1.30203014443
GTPBP10,-1.30590321427
MPHOSPH8,-1.31128029915
DUS2L,-1.3151298778
ITIH2,-1.31647552108
SV2A,-1.31649901023
TWSG1,-1.3280296076
C13orf34,-1.34206235061
MRPL43,-1.35490245826
GDF2,-1.35613588194
TMSB10,-1.37212587882
INHA,-1.37442904534
ZNF670,-1.38032856081
HSPB9,-1.42636412584
GPN1,-1.43315953178
nedd4l,-1.45772197341
TDRD1,-1.47002135257
ONECUT1,-1.48586059377
UBA6,-1.49173323303
ZNF335,-1.49197309152
FOCAD,-1.49963342958
SPIN1,-1.50612923338
SLBP,-1.5269448037
DCSTAMP,-1.53577896202
KRT222,-1.54222997881
FAM120B,-1.56071388907
NOX5,-1.56310938459
Phf20,-1.58791213184
ANKEF1,-1.59832623415
OTUD1,-1.6154290503
PATZ1,-1.62358255709
GSTM4,-1.63238164348
MFF,-1.70961085402
KIAA0087,-1.7205593728
GATSL3,-1.97235983901
