UCK2,nan
OR4F6,nan
DRD2,2.75729190601
PGD,1.8693715681
ZMYM6NB,0.523568037834
LRRC61,0.459637267868
ODF2L,0.313172558703
CCS,0.209842856543
ATF6B,0.140451725283
GRIN3B,0.123056250054
KAAG1,-0.179930665256
UCHL1,-0.264308736065
P2RY1,-0.316937834062
FAM151A,-0.340986372172
PDGFRB,-0.368279965421
CAV1,-0.410324756207
HERC2,-0.420330761096
DISC1,-0.467572095013
TRIB3,-0.496948437895
DOC2B,-0.576216221928
SKAP2,-0.610141963928
PARK2,-0.677585542194
FXYD1,-0.702935698972
ARHGEF6,-0.703244498578
ESD,-0.707743797866
RASA2,-0.720384198606
PLEKHA8,-0.745804389404
AQP1,-0.751786845452
BATF2,-0.782373985764
SUFU,-0.80801405093
TMEM107,-0.821414871358
HNRNPDL,-0.825558770615
VIPR2,-0.826187773145
NDUFS3,-0.845283969708
SNX18,-0.865492899636
Cftr,-0.88170281052
TADA2A,-0.886099358195
SRP19,-0.886622162661
CHPF,-0.899616643452
BCL2,-0.940612045314
GJA1,-0.954231425922
RBM12,-0.975373244948
LANCL1,-0.977308775211
PPP3CC,-0.98109272179
JUND,-0.989320302928
ANP32E,-1.00576399655
LMCD1,-1.00910901434
CSDC2,-1.01741917228
ADAP1,-1.02186763716
SNF1,-1.03071182169
Rarg,-1.03908716795
E2F4,-1.04283531687
SLC1A1,-1.07235538599
SELL,-1.0783360598
PSME4,-1.092377783
RAB1B,-1.1297790657
Deaf1,-1.15776500878
CNTROB,-1.17028779219
LTBP1,-1.17296578778
TRIP11,-1.19995474286
MAGEA6,-1.20636693213
GH1,-1.24153326815
ESRRB,-1.31164932184
Sirt1,-1.32073670362
PLEKHG4,-1.32673877835
URB1-AS1,-1.3303562946
SHCBP1L,-1.33629843458
FAM83D,-1.36260641122
ATG101,-1.36598168236
RBM11,-1.38026593266
ZNF79,-1.38626345203
EIF4G1,-1.39129637292
XPA,-1.40765370746
FRK,-1.42707753928
CCM2L,-1.43166545008
ARHGEF10L,-1.43214115635
NEUROG3,-1.43883475601
TINCR,-1.4459457241
TNFRSF10B,-1.46091801468
BFSP2,-1.46540839142
TAF6,-1.47227617031
DNAJC27,-1.4802592682
RHNO1,-1.4847149085
PBX4,-1.49161001777
ZNF763,-1.49348430214
PAAF1,-1.49428214745
FAM179B,-1.55364616652
KRBA1,-1.58950405466
GLUD2,-1.60278619915
OLEO1,-1.64278227908
FAM132B,-1.65221601259
PIB1,-1.710939819
PNPLA2,-1.71625025988
TRS-AGA2-4,-1.73865857553
MDS1,-1.7949607104
Tdg,-1.81465677206
MICA,-1.82234314415
AGXT2,-1.83760802277
FOXJ1,-1.9781107161
VPS4,-2.32262935137
