MID1IP1,1.61472303653
ZMYM6NB,0.670483580655
CPLX1,-0.216918705806
MAP3K8,-0.460724829296
MICAL2,nan
DAK,0.406705251168
SH2D5,0.380097623954
KCNN3,0.199899621078
ITPR1,-0.0271898594273
HOXD10,-0.704611857998
CX3CL1,nan
SLC6A4,-0.0212506434844
FBXW4,-0.0899783215831
PLEKHA5,-0.320324668866
GLYCTK,-0.400001270115
FKBP15,-0.464043701989
DISC1,-0.489004711387
SIMC1,-0.511822841441
ATF6,-0.626732807458
C2orf49,-0.710065129112
KDM6B,-0.721360109101
TUT1,-0.751295071607
NNAT,-0.796063913482
CUBN,-0.814460155051
TRPM2,-0.835851803301
HIST1H1A,-0.873508195924
SPEN,-0.88506278168
C19orf10,-0.904424687705
FYCO1,-0.911156647987
MSH5,-0.967503553825
PLCG2,-0.995263357362
GPC3,-0.997907184743
CPSF7,-1.00118802056
LACRT,-1.00468476613
TINAG,-1.00490262347
FAM57A,-1.0062021968
TPI1,-1.02985643435
CCDC112,-1.03336435218
RPS6,-1.06781680883
EDDM3B,-1.08924617149
PRKCH,-1.09199290574
PTPLAD1,-1.10461581112
SNAPC4,-1.10872329906
Adrm1,-1.12336154107
CCDC88B,-1.13484607229
CYP1B1,-1.149797659
CHCHD2,-1.17249789782
ZNF580,-1.17979276191
Crtc2,-1.19597937499
C10orf119,-1.19787631493
PELO,-1.20586917931
FBXO27,-1.20957394283
ATXN7L1,-1.21084364851
KIAA1598,-1.21645546028
TMEM37,-1.22271530712
RNU5A-1,-1.24411299676
ube2v1,-1.25604098591
PSMA1,-1.2817813198
KIF26A,-1.28557088803
YRB1,-1.2857577328
RTN4R,-1.29521340523
ZDHHC17,-1.31763754199
C12orf75,-1.32544375864
QRSL1,-1.32545935755
KIAA1632,-1.32999410881
C1orf21,-1.33641780673
OMP,-1.3423929059
ABHD5,-1.34455617946
FKBP6,-1.35201935302
IL27RA,-1.35621316178
APOL4,-1.38658470414
Uba2,-1.39031461167
CD3EAP,-1.40113609624
OPN1LW,-1.40334403474
Kdr,-1.41318803422
MON1B,-1.41466440616
CRYBB2,-1.41624855965
KRTAP12-4,-1.41890122715
UL123,-1.43382381381
ARHGAP12,-1.43862713695
CDC7,-1.44050038457
MYH4,-1.45584746404
LAMA4,-1.46845828527
TRIM7,-1.47963281513
GID8,-1.4805118786
COL6A2,-1.55484090903
DDN,-1.55790923075
DNAAF5,-1.57707962467
VTCN1,-1.58027947798
SLC6A20,-1.61492016295
NPAS3,-1.64901478611
SHISA3,-1.65285865045
SLC43A2,-1.67069217811
ZNF121,-1.67443859977
Mcm4,-1.79718110449
PRP11,-1.82858309202
RPP21,-1.89293837156
Cyp1a2,-1.98169141416
plk1,-2.29562051751
CA14,-2.48513604314
