VIM,0.00129328424261,152
GDF9,0.000393359792173,46
PDCD6IP,0.00038237237554,40
ZHX1,0.000254500360883,56
SKIL,0.000190203032104,96
TRIM28,0.000181013858745,77
NCOR1,0.000135951285651,95
PRPF38A,0.000115415132729,23
NXF1,7.58533011462e-05,59
IPO11,6.86854623439e-05,15
ATF4,3.96119174793e-05,69
VDR,2.67368151975e-05,72
PIP5K1C,2.3799954245e-05,9
FADD,2.11874247925e-05,46
TRIM37,2.07393448159e-05,61
TUBG1,1.51695151224e-05,26
GRIN2B,1.33460147981e-05,44
TPM3,1.33097760612e-05,46
AGT,1.20336875603e-05,24
GSTM4,1.18426862607e-05,13
PINK1,1.10144342292e-05,20
TAL1,1.05780862714e-05,23
NRAS,1.03368373396e-05,19
Hoxa1,1.00115249952e-05,61
PSME3,9.40166982298e-06,45
TF,8.25363156609e-06,20
TLN1,7.92185478644e-06,23
ZNF33B,7.81360323341e-06,3
BAG4,7.39366016214e-06,34
TH1L,6.04182321411e-06,14
CITED4,5.74359937881e-06,4
VPS16,4.58449914229e-06,15
SFMBT1,4.56655360135e-06,7
SNX6,4.43755602157e-06,25
SAMSN1,3.82508204335e-06,11
RPP30,3.55621284203e-06,10
TROAP,3.52560200166e-06,13
LMCD1,3.45752243597e-06,7
LSM14B,2.87630089664e-06,1
STK38,2.82676221381e-06,13
GOLGA5,2.60621279278e-06,6
ACP5,2.60351584006e-06,12
GDA,2.56392761388e-06,4
DYNLT1,2.56380117224e-06,16
CHRD,2.09764518007e-06,26
CYP17A1,2.00592748837e-06,15
TRAPPC3,1.62448638536e-06,9
ZNF774,1.52931954608e-06,5
GUCD1,1.27382938185e-06,12
MNT,1.19652209793e-06,8
TRAM2,1.07750104067e-06,6
ARHGAP12,1.05171080714e-06,3
Sp1,1.01072521713e-06,6
OXTR,1.00047132674e-06,6
HADHA,9.22815116084e-07,7
Csnk2b,9.1870513929e-07,3
TYMSOS,9.03605668323e-07,10
ZNF625,8.45296884931e-07,6
EME1,8.08590403563e-07,5
ADPRHL2,6.89133914123e-07,4
KCNJ2,6.601722963e-07,14
SELV,6.04540574738e-07,5
LGALS8,5.75259354866e-07,7
ANKRD36B,5.35721972248e-07,1
Actb,4.59356481387e-07,5
GSP1,4.08428891222e-07,1
MITD1,3.76210962147e-07,4
Anapc11,3.67548601488e-07,2
EMC2,3.48345579493e-07,3
HTN3,2.80603736185e-07,2
PIK3R5,2.66720890602e-07,3
BARHL1,2.51548154679e-07,2
FAM100A,2.36490876207e-07,2
CD3G,2.24475943902e-07,5
HLA-DQB1,2.02871718484e-07,4
ANKS6,1.77400046286e-07,1
GIMAP8,1.77400046286e-07,1
Ptges3,1.76096852675e-07,1
DAK,1.56061701345e-07,1
TAH1,1.54572322775e-07,1
CYBRD1,1.48288757718e-07,2
PAIP2B,1.39699770645e-07,1
PNPLA3,1.29152470641e-07,2
OGFOD1,1.13967978441e-07,1
NRG4,1.13222987554e-07,3
FLJ25758,1.08034116129e-07,1
Emilin1,9.84575438503e-08,1
CEP120,9.2291073765e-08,1
LOC554206,8.37306345594e-08,1
PPA2,6.69877455589e-08,1
WFDC5,6.60885191999e-08,1
TMEM120B,4.51430988159e-08,1
PPE34,4.32507481665e-08,1
TIGD4,4.23258852219e-08,1
ACTL8,3.69200208883e-08,1
ALG3,3.1772634104e-08,1
METTL21C,2.89610891424e-08,1
GALNT15,2.6645495478e-08,1
SLC7A10,2.21469574728e-08,1
TREM1,1.15677163887e-08,3
