ORAI2,0.000512237653265,5
FEZ1,0.000461329020819,62
ATXN1,0.000446393248432,268
KPNB1,0.000392468045756,72
SH3GL3,0.000181007615431,47
PSMA7,0.000167443751558,26
HSPA14,0.000164304142724,5
TRIM15,0.000124740028356,35
SH3YL1,0.000114821224858,7
PFN2,7.59551161485e-05,33
CLK1,3.14252570653e-05,163
PSMD4,1.6487005713e-05,40
RNF11,1.36982820411e-05,69
CDKN2B,1.19732757535e-05,15
QKI,1.19008759519e-05,37
PSMC3,1.05294686808e-05,26
ZAP70,9.84059890974e-06,61
MAPK10,8.93521952481e-06,36
CUTC,8.39884597743e-06,13
TAF1C,7.15054631237e-06,14
MCC,6.32595672798e-06,7
EIF3H,5.61515009165e-06,8
HERC1,5.48679297219e-06,12
STK19,4.7958421206e-06,8
PPP2R3B,4.5036686221e-06,4
MAT2B,3.50976067618e-06,6
ACAT2,3.39281309897e-06,7
VBP1,3.21203347386e-06,10
FHL5,2.88000467684e-06,14
ADCY5,2.78236763711e-06,18
OGFOD2,2.74805357936e-06,2
MEAF6,2.73890488704e-06,10
KAT8,2.70849141845e-06,11
DCTN3,2.67117521264e-06,4
INTS2,2.65256598331e-06,2
IL21,2.6476121036e-06,3
NOA1,2.1901700496e-06,6
TFAP2B,2.10706172589e-06,11
RNF183,2.02287799459e-06,9
PLIN4,1.87465087479e-06,1
RRM2B,1.84215064906e-06,8
MMS19,1.81471172687e-06,7
Rag1,1.61208498522e-06,7
LOC729324,1.4027568986e-06,1
CCER1,1.265035677e-06,7
STAC2,1.16904204518e-06,4
LEO1,1.14758196383e-06,4
ZDHHC3,1.13556575349e-06,5
01/09/15,8.60837675033e-07,2
ADIPOQ,8.39717023671e-07,5
C1orf111,6.52194059485e-07,3
ITGA8,6.24601887217e-07,4
IL2,6.11062673825e-07,10
TIMM13,5.87725732846e-07,2
SPATS2,5.677033724e-07,2
PATZ1,5.5539014201e-07,6
SERP2,5.53664345785e-07,3
CCK,4.76909940151e-07,6
PLEKHG4,4.51155905795e-07,2
NPY5R,4.44819771763e-07,4
KIAA1551,4.39436002871e-07,2
ZNF559,4.31287015814e-07,5
ACCN2,4.30353450024e-07,6
Jak2,4.15555571472e-07,3
Esr1,4.07268261492e-07,2
DBNDD2,3.92388833013e-07,5
PTGER1,3.82129536613e-07,5
CR1,3.61543486459e-07,7
CFAP36,3.47437017761e-07,2
NDP,3.16894382952e-07,4
PQLC1,2.98428020253e-07,1
C20orf27,2.91545147917e-07,2
ZNF213,2.84098333645e-07,1
DCUN1D3,2.67071485008e-07,4
NFKBIL1,2.6406291681e-07,4
KIRREL2,2.29459635443e-07,2
LOC407840,1.89346727913e-07,1
Dyrk1a,1.89118963358e-07,1
C2orf57,1.82988473226e-07,2
PRRC2C,1.8252631632e-07,2
HYAL3,1.75419927821e-07,2
ZC3H3,1.74756554089e-07,1
CD300LB,1.74756554089e-07,1
GPR20,1.66113821653e-07,3
VTI1A,1.62213507753e-07,2
Pias2,1.48127120073e-07,2
Sufu,1.47431833863e-07,2
FLJ20712,1.46005075657e-07,1
Thap7,1.45661814943e-07,1
ELMOD3,1.36809924137e-07,1
MLF2,8.36189865278e-08,1
Elavl3,6.08044466269e-08,1
Cish,5.26228047416e-08,2
AT4G36130,4.30219357731e-08,1
ATP6V1G2,3.95777188312e-08,1
SPINK5,3.91318930767e-08,1
ETV2,2.72560368289e-08,1
MAN2A1,2.4225894499e-08,1
YIPF1,3.78873305432e-09,1
UTP20,0.0,1
