ERBB2,0.000964147626113,138
CCDC53,0.00015020137742,30
RANBP9,8.3435281598e-05,59
SMARCE1,8.27306739459e-05,65
KIF3C,6.78416593971e-05,5
SPARCL1,6.27103336005e-05,4
DBF4,5.75542657791e-05,20
TRIM13,3.07932573201e-05,8
AIMP2,2.43538058813e-05,50
ABL2,2.37049599963e-05,31
CPM,2.06458773796e-05,2
CD3D,1.37756226415e-05,11
PDE6D,1.31325779485e-05,27
PRKAR1A,1.25818051592e-05,41
TEK,9.34807694774e-06,22
GLP1R,8.45398980715e-06,13
EIF4E2,7.54732958152e-06,44
BIK,6.24568403409e-06,12
BNIPL,6.21736741916e-06,15
SSFA2,5.9803452939e-06,9
HOXB7,5.87939427824e-06,15
FAM118B,5.84492717633e-06,26
AKAP2,5.22803027528e-06,1
LHX2,4.41014037334e-06,6
EIF2B1,4.29067736971e-06,17
STK26,3.97999395128e-06,12
ACAD8,2.64224467823e-06,4
MEIS1,2.59300323943e-06,27
FMNL1,2.38889511284e-06,10
C5orf60,2.19899669064e-06,6
FBXO7,1.98576012769e-06,13
ZFAND2B,1.84886818216e-06,6
FCER1G,1.64968160722e-06,8
CLTCL1,1.58368279327e-06,3
PNN,1.58138965073e-06,20
MTMR14,1.54198661402e-06,2
DNASE1,1.53328272531e-06,4
PRRG1,1.52152289835e-06,4
ADAMTS4,1.49718139434e-06,13
UBE2DNL,1.48525108393e-06,3
DCBLD2,1.46580528249e-06,1
IVNS1ABP,1.44941596578e-06,9
IQCH,1.42802064923e-06,1
PDSS2,1.42802064923e-06,1
FAM189A2,1.34757164613e-06,9
TBC1D10A,1.32929920773e-06,11
CCDC116,1.27000111544e-06,11
KCNIP2,1.22145836296e-06,5
BMH1,1.15307485673e-06,8
LAMB2,1.00901938581e-06,8
Itgb1,9.84266027802e-07,1
PGF,9.61756700497e-07,6
LAMC2,8.74511052328e-07,6
ZNF286A,8.15957819615e-07,3
ARHGAP26,8.15922289215e-07,8
SPAST,7.23400227904e-07,4
MRVI1,6.91774730347e-07,2
ZFYVE28,6.82672927821e-07,1
HIST1H3E,6.04442555623e-07,10
CLGN,5.92141844764e-07,3
SLC30A9,5.80989030854e-07,2
SLC4A3,5.61328126338e-07,4
PSMD3,5.12316753159e-07,6
CHP1,4.82057097135e-07,6
HINT1,4.71655545919e-07,6
APOC2,4.6565801939e-07,2
Sirt1,4.52575832995e-07,4
Prox2,4.29898668168e-07,2
FOXC2,3.78906974678e-07,4
NDUFAF3,3.68156719176e-07,6
Rab11fip5,3.12379238437e-07,1
FZD8,3.11020612799e-07,5
SMR3B,2.7928795103e-07,1
GSS,2.75745664251e-07,4
Epn2,2.63047027567e-07,1
PRND,2.42775159805e-07,1
MBNL3,2.35766947859e-07,2
VTI1A,2.3393974906e-07,2
NFATC2IP,2.2707690215e-07,3
FAM71D,1.89653341959e-07,1
AT4G38520,1.82330668824e-07,1
POP1,1.80186815835e-07,9
FRMPD4,1.70526484214e-07,2
CYC1,1.68325843797e-07,4
FAM207A,1.60896051615e-07,2
pcn1,1.36578948073e-07,2
FAM98B,1.35457632408e-07,1
Slc9a3r2,1.35100056222e-07,1
ZNF768,1.33687528047e-07,4
IGF2BP2,1.0394141209e-07,1
CYP19A1,7.18864718766e-08,1
POF1B,7.03353866283e-08,1
AT3G62870,5.95049305783e-08,1
AT5G04120,5.95049305783e-08,1
Kdm4c,5.65912996726e-08,2
S100Z,2.74446989862e-08,1
C1QL3,2.70411809376e-08,1
MICB,1.85613009231e-08,2
CNGA1,0.0,1
NKX2-8,0.0,2
